,sentence,label
3423,"Нет, никогда Катерина, доколе я буду держаться в ее теле, не решится на богопротивное дело.",1
3424,"Отец, близок Страшный суд!",1
3425,"Если б ты и не отец мой был, и тогда бы не заставил меня изменить моему любому, верному мужу.",1
3426,"Если бы муж мой и не был мне верен и мил, и тогда бы не изменила ему, потому что бог не любит клятвопреступных и неверных душ.",1
3427,"Тут вперила она бледные очи свои в окошко, под которым сидел пан Данило, и недвижно остановилась…",1
3428,–Куда ты глядишь?,1
3429,Кого ты там видишь? – закричал колдун.,1
3430,Воздушная Катерина задрожала.,1
3431,Но уже пан Данило был давно на земле и пробирался с своим верным Стецьком в свои горы.,1
3432,"«Страшно, страшно!» – говорил он про себя, почувствовав какую-то робость в козацком сердце, и скоро прошел двор свой, на котором так же крепко спали козаки, кроме одного, сидевшего на сторо'же и курившего люльку.",1
3433,Небо все было засеяно звездами.,1
3434,"V –Как хорошо ты сделал, что разбудил меня! – говорила Катерина, протирая очи шитым рукавом своей сорочки и разглядывая с ног до головы стоявшего перед нею мужа.",1
3435,– Какой страшный сон мне виделся!,1
3436,Как тяжело дышала грудь моя!,1
3437,Ух!..,1
3438,"Мне казалось, что я умираю…",1
3439,"–Какой же сон, уж не этот ли?",1
3440,– И стал Бурульбаш рассказывать жене своей все им виденное.,1
3441,"–Ты как это узнал, мой муж? – спросила, изумившись, Катерина.",1
3442,"– Но нет, многое мне неизвестно из того, что ты рассказываешь.",1
3443,"Нет, мне не снилось, чтобы отец убил мать мою; ни мертвецов, ничего не виделось мне.",1
3444,"Нет, Данило, ты не так рассказываешь.",1
3445,"Ах, как страшен отец мой!",1
3446,"–И не диво, что тебе многое не виделось.",1
3447,"Ты не знаешь и десятой доли того, что знает душа.",1
3448,"Знаешь ли, что отец твой антихрист?",1
3449,"Еще в прошлом году, когда собирался я вместе с ляхами на крымцев (тогда еще я держал руку этого неверного народа), мне говорил игумен Братского монастыря, – он, жена, святой человек, – что антихрист имеет власть вызывать душу каждого человека; а душа гуляет по своей воле, когда заснет он, и летает вместе с архангелами около божией светлицы.",1
3450,Мне с первого раза не показалось лицо твоего отца.,1
3451,"Если бы я знал, что у тебя такой отец, я бы не женился на тебе; я бы кинул тебя и не принял бы на душу греха, породнившись с антихристовым племенем.",1
3452,"–Данило! – сказала Катерина, закрыв лицо руками и рыдая, – я ли виновна в чем перед тобою?",1
3453,"Я ли изменила тебе, мой любый муж?",1
3454,Чем же навела на себя гнев твой?,1
3455,"Не верно разве служила тебе? сказала ли противное слово, когда ты ворочался навеселе с молодецкой пирушки? тебе ли не родила чернобрового сына?..",1
3456,"–Не плачь, Катерина, я тебя теперь знаю и не брошу ни за что.",1
3457,Грехи все лежат на отце твоем.,1
3458,"–Нет, не называй его отцом моим!",1
3459,Он не отец мне.,1
3460,"Бог свидетель, я отрекаюсь от него, отрекаюсь от отца!",1
3461,"Он антихрист, богоотступник!",1
3462,"Пропадай он, тони он – не подам руки спасти его.",1
3463,Сохни он от тайной травы – не подам воды напиться ему.,1
3464,Ты у меня отец мой!,1
3465,"VI В глубоком подвале у пана Данила, за тремя замками, сидит колдун, закованный в железные цепи; а подале над Днепром горит бесовский его замок, и алые, как кровь, волны хлебещут и толпятся вокруг старинных стен.",1
3466,"Не за колдовство и не за богопротивные дела сидит в глубоком подвале колдун: им судия бог; сидит он за тайное предательство, за сговоры с врагами православной Русской земли – продать католикам украинский народ и выжечь христианские церкви.",1
3467,"Угрюм колдун; дума черная, как ночь, у него в голове.",1
3468,"Всего только один день остается жить ему, а завтра пора распрощаться с миром.",1
3469,Завтра ждет его казнь.,1
3470,"Не совсем легкая казнь его ждет; это еще милость, когда сварят его живого в котле или сдерут с него грешную кожу.",1
3471,"Угрюм колдун, поникнул головою.",1
3472,"Может быть, он уже и кается перед смертным часом, только не такие грехи его, чтобы бог простил ему.",1
3473,"Вверху перед ним узкое окно, переплетенное железными палками.",1
3474,"Гремя цепями, подвелся он к окну поглядеть, не пройдет ли его дочь.",1
3475,"Она кротка, не памятозлобна, как голубка, не умилосердится ли над отцом…",1
3476,Но никого нет.,1
3477,Внизу бежит дорога; по ней никто не пройдет.,1
3478,"Пониже ее гуляет Днепр; ему ни до кого нет дела: он бушует, и унывно слышать колоднику однозвучный шум его.",1
3479,Вот кто-то показался по дороге – это козак!,1
3480,И тяжело вздохнул узник.,1
3481,Опять все пусто.,1
3482,Вот кто-то вдали спускается…,1
3483,Развевается зеленый кунтуш… горит на голове золотой кораблик…,1
3484,Это она!,1
3485,Еще ближе приникнул он к окну.,1
3486,Вот уже подходит близко…,1
3487,"–Катерина! дочь! умилосердись, подай милостыню!..",1
3488,"Она нема, она не хочет слушать, она и глаз не наведет на тюрьму, и уже прошла, уже и скрылась.",1
3489,Пусто во всем мире.,1
3490,Унывно шумит Днепр.,1
3491,Грусть залегает в сердце.,1
3492,Но ведает ли эту грусть колдун?,1
3493,День клонится к вечеру.,1
3494,Уже солнце село.,1
3495,Уже и нет его.,1
3496,"Уже и вечер: свежо; где-то мычит вол; откуда-то навеваются звуки, – верно, где-нибудь народ идет с работы и веселится; по Днепру мелькает лодка… кому нужда до колодника!",1
3497,Блеснул на небе серебряный серп.,1
3498,Вот кто-то идет с противной стороны по дороге.,1
3499,Трудно разглядеть в темноте.,1
3500,Это возвращается Катерина.,1
3501,"–Дочь, Христа ради! и свирепые волченята не станут рвать свою мать, дочь, хотя взгляни на преступного отца своего!",1
3502,– Она не слушает и идет.,1
3503,"– Дочь, ради несчастной матери!…",1
3504,– Она остановилась.,1
3505,– Приди принять последнее мое слово!,1
3506,"–Зачем ты зовешь меня, богоотступник?",1
3507,Не называй меня дочерью!,1
3508,Между нами нет никакого родства.,1
3509,Чего ты хочешь от меня ради несчастной моей матери?,1
3510,–Катерина!,1
3511,"Мне близок конец: я знаю, меня твой муж хочет привязать к кобыльему хвосту и пустить по полю, а может, еще и страшнейшую выдумает казнь…",1
3512,"–Да разве есть на свете казнь, равная твоим грехам?",1
3513,Жди ее; никто не станет просить за тебя.,1
3514,"–Катерина! меня не казнь страшит, но муки на том свете…",1
3515,"Ты невинна, Катерина, душа твоя будет летать в рае около бога; а душа богоотступного отца твоего будет гореть в огне вечном, и никогда не угаснет тот огонь: все сильнее и сильнее будет он разгораться: ни капли росы никто не уронит, ни ветер не пахнет…",1
3516,"–Этой казни я не властна умалить, – сказала Катерина, отвернувшись.",1
3517,–Катерина! постой на одно слово: ты можешь спасти мою душу.,1
3518,"Ты не знаешь еще, как добр и милосерд бог.",1
3519,"Слышала ли ты про апостола Павла, какой был он грешный человек, но после покаялся и стал святым.",1
3520,"–Что я могу сделать, чтобы спасти твою душу? – сказала Катерина, – мне ли, слабой женщине, об этом подумать!",1
3521,"–Если бы мне удалось отсюда выйти, я бы все кинул.",1
3522,"Покаюсь: пойду в пещеры, надену на тело жесткую власяницу, день и ночь буду молиться богу.",1
3523,"Не только скоромного, не возьму рыбы в рот! не постелю одежды, когда стану спать! и все буду молиться, все молиться!",1
3524,"И когда не снимет с меня милосердие божие хотя сотой доли грехов, закопаюсь по шею в землю или замуруюсь в каменную стену; не возьму ни пищи, ни пития и умру; а все добро свое отдам чернецам, чтобы сорок дней и сорок ночей правили по мне панихиду.",1
3525,Задумалась Катерина.,1
3526,"–Хотя я отопру, но мне не расковать твоих цепей.",1
3527,"–Я не боюсь цепей, – говорил он.",1
3528,"– Ты говоришь, что они заковали мои руки и ноги?",1
3529,"Нет, я напустил им в глаза туман и вместо руки протянул сухое дерево.",1
3530,"Вот я, гляди, на мне нет теперь ни одной цепи! – сказал он, выходя на середину.",1
3531,"– Я бы и стен этих не побоялся и прошел бы сквозь них, но муж твой и не знает, какие это стены.",1
3532,"Их строил святой схимник, и никакая нечистая сила не может отсюда вывесть колодника, не отомкнув тем самым ключом, которым замыкал святой свою келью.",1
3533,"Такую самую келью вырою и я себе, неслыханный грешник, когда выйду на волю.",1
3534,"–Слушай, я выпущу тебя; но если ты меня обманываешь, – сказала Катерина, остановившись пред дверью, – и, вместо того чтобы покаяться, станешь опять братом черту?",1
3535,"–Нет, Катерина, мне не долго остается жить уже.",1
3536,Близок и без казни мой конец.,1
3537,"Неужели ты думаешь, что я предам сам себя на вечную муку?",1
3538,Замки загремели.,1
3539,"–Прощай! храни тебя бог милосердый, дитя мое! – сказал колдун, поцеловав ее.",1
3540,"–Не прикасайся ко мне, неслыханный грешник, уходи скорее!.. – говорила Катерина.",1
3541,Но его уже не было.,1
3542,"–Я выпустила его, – сказала она, испугавшись и дико осматривая стены.",1
3543,– Что я стану теперь отвечать мужу?,1
3544,– Я пропала.,1
3545,"Мне живой теперь остается зарыться в могилу! – и, зарыдав, почти упала она на пень, на котором сидел колодник.",1
3546,"– Но я спасла душу, – сказала она тихо.",1
3547,– Я сделала богоугодное дело.,1
3548,Но муж мой…,1
3549,Я в первый раз обманула его.,1
3550,"О, как страшно, как трудно будет мне перед ним говорить неправду.",1
3551,Кто-то идет!,1
3552,Это он! муж! – вскрикнула она отчаянно и без чувств упала на землю.,1
3553,"VII –Это я, моя родная дочь!",1
3554,"Это я, мое серденько! – услышала Катерина, очнувшись, и увидела перед собою старую прислужнику.",1
3555,"Баба, наклонившись, казалось, что-то шептала и, протянув над нею иссохшую руку свою, опрыскивала ее холодною водою.",1
3556,"–Где я? – говорила Катерина, подымаясь и оглядываясь.",1
3557,"– Передо мною шумит Днепр, за мною горы… куда завела ты меня, баба?",1
3558,"–Я тебя не завела, а вывела; вынесла на руках моих из душного подвала.",1
3559,"Замкнула ключиком, чтобы тебе не досталось чего от пана Данила.",1
3560,"–Где же ключ? – сказала Катерина, поглядывая на свой пояс.",1
3561,– Я его не вижу.,1
3562,"–Его отвязал муж твой, поглядеть на колдуна, дитя мое.",1
3563,–Поглядеть?..,1
3564,"Баба, я пропала! – вскрикнула Катерина.",1
3565,"–Пусть бог милует нас от этого, дитя мое!",1
3566,"Молчи только, моя паняночка, никто ничего не узнает!",1
3567,"–Он убежал, проклятый антихрист!",1
3568,"Ты слышала, Катерина? он убежал! – сказал пан Данило, приступая к жене своей.",1
3569,"Очи метали огонь; сабля, звеня, тряслась при боку его.",1
3570,Помертвела жена.,1
3571,"–Его выпустил кто-нибудь, мой любый муж? – проговорила она, дрожа.",1
3572,"–Выпустил, правда твоя; но выпустил черт.",1
3573,"Погляди, вместо него бревно заковано в железо.",1
3574,"Сделал же бог так, что черт не боится козачьих лап!",1
3575,Если бы только думу об этом держал в голове хоть один из моих козаков и я бы узнал… я бы и казни ему не нашел!,1
3576,"–А если бы я?.. – невольно вымолвила Катерина и, испугавшись, остановилась.",1
3577,"–Если бы ты вздумала, тогда бы ты не жена мне была.",1
3578,Я бы тебя зашил тогда в мешок и утопил бы на самой середине Днепра!..,1
3579,"Дух занялся у Катерины, и ей чудилось, что волоса стали отделяться на голове ее.",1
3580,"VIII На пограничной дороге, в корчме, собрались ляхи и пируют уже два дни.",1
3581,Что-то немало всей сволочи.,1
3582,"Сошлись, верно, на какой-нибудь наезд: у иных и мушкеты есть; чокают шпоры, брякают сабли.",1
3583,"Паны веселятся и хвастают, говорят про небывалые дела свои, насмехаются над православьем, зовут народ украинский своими холопьями и важно крутят усы, и важно, задравши головы, разваливаются на лавках.",1
3584,С ними и ксендз вместе.,1
3585,"Только и ксендз у них на их же стать, и с виду даже не похож на христианского попа: пьет и гуляет с ними и говорит нечестивым языком своим срамные речи.",1
3586,"Ни в чем не уступает им и челядь: позакидали назад рукава оборванных жупанов своих и ходят козырем, как будто бы что путное.",1
3587,"Играют в карты, бьют картами один другого по носам.",1
3588,Набрали с собою чужих жен.,1
3589,"Крик, драка!..",1
3590,"Паны беснуются и отпускают штуки: хватают за бороду жида, малюют ему на нечестивом лбу крест; стреляют в баб холостыми зарядами и танцуют краковяк с нечестивым попом своим.",1
3591,Не бывало такого соблазна на Русской земле и от татар.,1
3592,"Видно, уже ей бог определил за грехи терпеть такое посрамление!",1
3593,"Слышно между общим содомом, что говорят про заднепровский хутор пана Данила, про красавицу жену его…",1
3594,Не на доброе дело собралась эта шайка!,1
3595,"IX Сидит пан Данило за столом в своей светлице, подпершись локтем, и думает.",1
3596,Сидит на лежанке пани Катерина и поет песню.,1
3597,"–Чего-то грустно мне, жена моя! – сказал пан Данило.",1
3598,"– И голова болит у меня, и сердце болит.",1
3599,Как-то тяжело мне!,1
3600,"Видно, где-то недалеко уже ходит смерть моя.",1
3601,«О мой ненаглядный муж! приникни во мне головою своею!,1
3602,"Зачем ты приголубливаешь к себе такие черные думы», – подумала Катерина, да не посмела сказать.",1
3603,"Горько ей было, повинной голове, принимать мужние ласки.",1
3604,"–Слушай, жена моя! – сказал Данило, – не оставляй сына, когда меня не будет.",1
3605,"Не будет тебе от бога счастия, если ты кинешь его, ни в том, ни в этом свете.",1
3606,Тяжело будет гнить моим костям в сырой земле; а еще тяжелее будет душе моей.,1
3607,"–Что говоришь ты, муж мой!",1
3608,"Не ты ли издевался над нами, слабыми женами?",1
3609,"А теперь сам говоришь, как слабая жена.",1
3610,Тебе еще долго нужно жить.,1
3611,"–Нет, Катерина, чует душа близкую смерть.",1
3612,Что-то грустно становится на свете.,1
3613,Времена лихие приходят.,1
3614,"Ох, помню, помню я годы; им, верно, не воротиться!",1
3615,"Он был еще жив, честь и слава нашего войска, старый Конашевич!",1
3616,Как будто перед очами моими проходят теперь козацкие полки!,1
3617,"Это было золотое время, Катерина!",1
3618,Старый гетьман сидел на вороном коне.,1
3619,Блестела в руке булава; вокруг сердюки; по сторонам шевелилось красное море запорожцев.,1
3620,Стал говорить гетьман – и все стало как вкопанное.,1
3621,"Заплакал старичина, как зачал вспоминать нам прежние дела и сечи.",1
3622,"Эх, если б ты знала, Катерина, как резались мы тогда с турками!",1
3623,На голове моей виден и доныне рубец.,1
3624,Четыре пули пролетело в четырех местах сквозь меня.,1
3625,И ни одна из ран не зажила совсем.,1
3626,Сколько мы тогда набрали золота!,1
3627,Дорогие каменья шапками черпали козаки.,1
3628,"Каких коней, Катерина, если б ты знала, каких коней мы тогда угнали!",1
3629,"Ох, не воевать уже мне так!",1
3630,"Кажется, и не стар, и телом бодр; а меч козацкий вываливается из рук, живу без дела, и сам не знаю, для чего живу.",1
3631,"Порядку нет в Украйне: полковники и есаулы грызутся, как собаки, между собою.",1
3632,Нет старшей головы над всеми.,1
3633,"Шляхетство наше все переменило на польский обычай, переняло лукавство… продало душу, принявши унию.",1
3634,Жидовство угнетает бедный народ.,1
3635,"О время, время! минувшее время! куда подевались вы, лета мои?..",1
3636,"Ступай, малый, в подвал, принеси мне кухоль меду!",1
3637,Выпью за прежнюю долю и за давние годы!,1
3638,"–Чем будем принимать гостей, пан?",1
3639,"С луговой стороны идут ляхи! – сказал, вошедши в хату, Стецько.",1
3640,"–Знаю, зачем идут они, – вымолвил Данило, подымаясь с места.",1
3641,"– Седлайте, мои верные слуги, коней! надевайте сбрую! сабли наголо! не забудьте набрать и свинцового толокна.",1
3642,С честью нужно встретить гостей!,1
3643,"Но еще не успели козаки сесть на коней и зарядить мушкеты, а уже ляхи, будто упавший осенью с дерева на землю лист, усеяли собою гору.",1
3644,"–Э, да тут есть с кем переведаться! – сказал Данило, поглядывая на толстых панов, важно качавшихся впереди на конях в золотой сбруе.",1
3645,"– Видно, еще раз доведется нам погулять на славу!",1
3646,"Натешься же, козацкая душа, в последний раз!",1
3647,"Гуляйте, хлопцы, пришел наш праздник!",1
3648,"И пошла по горам потеха, и запировал пир: гуляют мечи, летают пули, ржут и топочут кони.",1
3649,От крику безумеет голова; от дыму слепнут очи.,1
3650,Все перемешалось.,1
3651,"Но козак чует, где друг, где недруг; прошумит ли пуля – валится лихой седок с коня; свистнет сабля – катится по земле голова, бормоча языком несвязные речи.",1
3652,Но виден в толпе красный верх козацкой шапки пана Данила; мечется в глаза золотой пояс на синем жупане; вихрем вьется грива вороного коня.,1
3653,"Как птица, мелькает он там и там; покрикивает и машет дамасской саблей и рубит с правого и левого плеча.",1
3654,"Руби, козак! гуляй, козак! тешь молодецкое сердце; но не заглядывайся на золотые сбруи и жупаны! топчи под ноги золото и каменья!",1
3655,"Коли, козак! гуляй, козак! но оглянись назад: нечестивые ляхи зажигают уже хаты и угоняют напуганный скот.",1
3656,"И, как вихорь, поворотил пан Данило назад, и шапка с красным верхом мелькает уже возле хат, и редеет вокруг его толпа.",1
3657,"Не час, не другой бьются ляхи и козаки.",1
3658,Не много становится тех и других.,1
3659,"Но не устает пан Данило: сбивает с седла длинным копьем своим, топчет лихим конем пеших.",1
3660,"Уже очищается двор, уже начали разбегаться ляхи; уже обдирают казаки с убитых золотые жупаны и богатую сбрую; уже пан Данило сбирается в погоню, и взглянул, чтобы созвать своих… и весь закипел от ярости: ему показался Катеринин отец.",1
3661,Вот он стоит на горе и целит на него мушкет.,1
3662,Данило погнал коня прямо к нему…,1
3663,"Козак, на гибель идешь…",1
3664,Мушкет гремит – и колдун пропал за горою.,1
3665,"Только верный Стецько видел, как мелькнула красная одежда и чудная шапка.",1
3666,Зашатался козак и свалился на землю.,1
3667,"Кинулся верный Стецько к своему пану, – лежит пан его, протянувшись на земле и закрывши ясные очи.",1
3668,Алая кровь закипела на груди.,1
3669,"Но, видно, почуял верного слугу своего.",1
3670,"Тихо приподнял веки, блеснул очами: «Прощай, Стецько! скажи Катерине, чтобы не покидала сына!",1
3671,"Не покидайте и вы его, мои верные слуги!» – и затих.",1
3672,Вылетела козацкая душа из дворянского тела; посинели уста.,1
3673,Спит козак непробудно.,1
3674,"Зарыдал верный слуга и машет рукою Катерине: «Ступай, пани, ступай: подгулял твой пан.",1
3675,Лежит он пьянехонек на сырой земле.,1
3676,Долго не протрезвиться ему!»,1
3677,"Всплеснула руками Катерина и повалилась, как сноп, на мертвое тело.",1
3678,"«Муж мой, ты ли лежишь тут, закрывши очи?",1
3679,"Встань, мой ненаглядный сокол, протяни ручку свою! приподымись! погляди хоть раз на твою Катерину, пошевели устами, вымолви хоть одно словечко…",1
3680,"Но ты молчишь, ты молчишь, мой ясный пан!",1
3681,"Ты посинел, как Черное море.",1
3682,Сердце твое не бьется!,1
3683,"Отчего ты такой холодный, мой пан? видно, не горючи мои слезы, невмочь им согреть тебя!",1
3684,"Видно, не громок плач мой, не разбудить им тебя!",1
3685,Кто же поведет теперь полки твои?,1
3686,"Кто понесется на твоем вороном конике, громко загукает и замашет саблей пред козаками?",1
3687,"Козаки, козаки! где честь и слава ваша?",1
3688,"Лежит честь и слава ваша, закрывши очи, на сырой земле.",1
3689,"Похороните же меня, похороните вместе с ним! засыпьте мне очи землею! надавите мне кленовые доски на белые груди!",1
3690,Мне не нужна больше красота моя!»,1
3691,Плачет и убивается Катерина; а даль вся покрывается пылью: скачет старый есаул Горобець на помощь.,1
3692,"X Чуден Днепр при тихой погоде, когда вольно и плавно мчит сквозь леса и горы полные воды свои.",1
3693,Ни зашелохнет; ни прогремит.,1
3694,"Глядишь, и не знаешь, идет или не идет его величавая ширина, и чудится, будто весь вылит он из стекла, и будто голубая зеркальная дорога, без меры в ширину, без конца в длину, реет и вьется по зеленому миру.",1
3695,Любо тогда и жаркому солнцу оглядеться с вышины и погрузить лучи в холод стеклянных вод и прибережным лесам ярко отсветиться в водах.,1
3696,"Зеленокудрые! они толпятся вместе с полевыми цветами к водам и, наклонившись, глядят в них и не наглядятся, и не налюбуются светлым своим зраком, и усмехаются к нему, и приветствуют его, кивая ветвями.",1
3697,"В середину же Днепра они не смеют глянуть: никто, кроме солнца и голубого неба, не глядит в него.",1
3698,Редкая птица долетит до середины Днепра.,1
3699,Пышный! ему нет равной реки в мире.,1
3700,"Чуден Днепр и при теплой летней ночи, когда все засыпает – и человек, и зверь, и птица; а бог один величаво озирает небо и землю и величаво сотрясает ризу.",1
3701,От ризы сыплются звезды.,1
3702,Звезды горят и светят над миром и все разом отдаются в Днепре.,1
3703,Всех их держит Днепр в темном лоне своем.,1
3704,Ни одна не убежит от него; разве погаснет на небе.,1
3705,"Черный лес, унизанный спящими воронами, и древле разломанные горы, свесясь, силятся закрыть его хотя длинною тенью своею, – напрасно!",1
3706,"Нет ничего в мире, что бы могло прикрыть Днепр.",1
3707,"Синий, синий, ходит он плавным разливом и середь ночи, как середь дня; виден за столько вдаль, за сколько видеть может человечье око.",1
3708,"Нежась и прижимаясь ближе к берегам от ночного холода, дает он по себе серебряную струю; и она вспыхиваете будто полоса дамасской сабли; а он, синий, снова заснул.",1
3709,"Чуден и тогда Днепр, и нет реки, равной ему в мире!",1
3710,"Когда же пойдут горами по небу синие тучи, черный лес шатается до корня, дубы трещат и молния, изламываясь между туч, разом осветит целый мир – страшен тогда Днепр!",1
3711,"Водяные холмы гремят, ударяясь о горы, и с блеском и стоном отбегают назад, и плачут, и заливаются вдали.",1
3712,"Так убивается старая мать козака, выпровожая своего сына в войско.",1
3713,"Разгульный и бодрый, едет он на вороном коне, подбоченившись и молодецки заломив шапку; а она, рыдая, бежит за ним, хватает его за стремя, ловит удила, и ломает над ним руки, и заливается горючими слезами.",1
3714,Дико чернеют промеж ратующими волнами обгорелые пни и камни на выдавшемся берегу.,1
3715,"И бьется об берег, подымаясь вверх и опускаясь вниз, пристающая лодка.",1
3716,"Кто из козаков осмелился гулять в челне в то время, когда рассердился старый Днепр?",1
3717,"Видно, ему не ведомо, что он глотает, как мух, людей.",1
3718,"Лодка причалила, и вышел из нее колдун.",1
3719,"Невесел он; ему горька тризна, которую свершили козаки над убитым своим паном.",1
3720,Не мало поплатились ляхи: сорок четыре пана со всею сбруею и жупанами да тридцать три холопа изрублены в куски; а остальных вместе с конями угнали в плен продать татарам.,1
3721,"По каменным ступеням спустился он, между обгорелыми пнями, вниз, где, глубоко в земле, вырыта была у него землянка.",1
3722,"Тихо вошел он, не скрыпнувши дверью, поставил на стол, закрытый скатертью, горшок и стал бросать длинными руками своими какие-то неведомые травы; взял кухоль, выделанный из какого-то чудного дерева, почерпнул им воды и стал лить, шевеля губами и творя какие-то заклинания.",1
3723,"Показался розовый свет в светлице; и страшно было глянуть тогда ему в лицо: оно казалось кровавым, глубокие морщины только чернели на нем, а глаза были как в огне.",1
3724,"Нечестивый грешник! уже и борода давно поседела, и лицо изрыто морщинами, и высох весь, а все еще творит богопротивный умысел.",1
3725,"Посреди хаты стало веять белое облако, и что-то похожее на радость сверкнуло в лицо его.",1
3726,"Но отчего же вдруг стал он недвижим, с разинутым ртом, не смея пошевелиться, и отчего волосы щетиною поднялись на его голове?",1
3727,В облаке перед ним светилось чье-то чудное лицо.,1
3728,"Непрошеное, незваное, явилось оно к нему в гости; чем далее, выяснивалось больше и вперило неподвижные очи.",1
3729,"Черты его, брови, глаза, губы – все незнакомое ему.",1
3730,Никогда во всю жизнь свою он его не видывал.,1
3731,"И страшного, кажется, в нем мало, а непреодолимый ужас напал на него.",1
3732,А незнакомая дивная голова сквозь облако так же неподвижно глядела на него.,1
3733,"Облако уже и пропало; а неведомые черты еще резче выказывались, и острые очи не отрывались от него.",1
3734,Колдун весь побелел как полотно.,1
3735,"Диким, не своим голосом вскрикнул, опрокинул горшок…",1
3736,Все пропало.,1
3737,"XI –Спокой себя, моя любая сестра! – говорил старый есаул Горобець.",1
3738,– Сны редко говорят правду.,1
3739,"–Приляг, сестрица! – говорила молодая его невестка.",1
3740,"– Я позову старуху, ворожею; против ее никакая сила не устоит.",1
3741,Она выльет переполох тебе.,1
3742,"–Ничего не бойся! – говорил сын его, хватаясь за саблю, – никто тебя не обидит.",1
3743,"Пасмурно, мутными глазами глядела на всех Катерина и не находила речи.",1
3744,«Я сама устроила себе погибель.,1
3745,Я выпустила его».,1
3746,Наконец она сказала: –Мне нет от него покоя!,1
3747,Вот уже десять дней я у вас в Киеве; а горя ни капли не убавилось.,1
3748,"Думала, буду хоть в тишине растить на месть сына…",1
3749,"Страшен, страшен привиделся он мне во сне!",1
3750,Боже сохрани и вам увидеть его!,1
3751,Сердце мое до сих пор бьется.,1
3752,"«Я зарублю твое дитя, Катерина, – кричал он, – если не выйдешь за меня замуж!..» – и, зарыдав, кинулась она к колыбели, а испуганное дитя протянуло ручопки и кричало.",1
3753,"Кипел и сверкал сын есаула от гнева, слыша такие речи.",1
3754,"Расходился и сам есаул Горобець: –Пусть попробует он, окаянный антихрист, прийти сюда; отведает, бывает ли сила в руках старого козака.",1
3755,"Бог видит, – говорил он, подымая кверху прозорливые очи, – не летел ли я подать руку брату Данилу?",1
3756,"Его святая воля! застал уже на холодной постеле, на которой много, много улеглось козацкого народа.",1
3757,Зато разве не пышна была тризна по нем? выпустили ли хоть одного ляха живого?,1
3758,"Успокойся же, мое дитя! никто не посмеет тебя обидеть, разве ни меня не будет, ни моего сына.",1
3759,"Кончив слова свои, старый есаул пришел к колыбели, и дитя, увидевши висевшую на ремне у него в серебряной оправе красную люльку и гаман с блестящим огнивом, протянуло к нему ручонки и засмеялось.",1
3760,"–По отцу пойдет, – сказал старый есаул, снимая с себя люльку и отдавая ему, – еще от колыбели не отстал, а уже думает курить люльку.",1
3761,Тихо вздохнула Катерина и стала качать колыбель.,1
3762,"Сговорились провесть ночь вместе, и мало погодя уснули все.",1
3763,Уснула и Катерина.,1
3764,"На дворе и в хате все было тихо; не спали только козаки, стоявшие на сторо'же.",1
3765,"Вдруг Катерина, вскрикнув, проснулась, и за нею проснулись все.",1
3766,"«Он убит, он зарезан!» – кричала она и кинулась к колыбели.",1
